show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,genre1,genre2,genre3
5520,TV Show,Fangbone,,Canada,22/04/2017,2016,TV-Y7,1 Season,"Kids' TV, TV Comedies",2017,Kids' TV,TV Comedies,
5521,TV Show,Girlboss,,United States,21/04/2017,2017,TV-MA,1 Season,TV Comedies,2017,TV Comedies,,
5522,TV Show,Hot Girls Wanted: Turned On,"Jill Bauer, Ronna Gradus, Rashida Jones",United States,21/04/2017,2017,TV-MA,1 Season,Docuseries,2017,Docuseries,,
5524,TV Show,The Mr. Peabody and Sherman Show,,United States,21/04/2017,2017,TV-Y7,4 Seasons,"Kids' TV, TV Comedies",2017,Kids' TV,TV Comedies,
5538,TV Show,The Miracle,,South Korea,10/04/2017,2016,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",2017,International TV Shows,Korean TV Shows,TV Dramas
5539,TV Show,The Get Down,,United States,07/04/2017,2017,TV-MA,2 Seasons,TV Dramas,2017,TV Dramas,,
5543,TV Show,Burned Cocoon,,Turkey,01/04/2017,2005,TV-MA,1 Season,"International TV Shows, TV Dramas",2017,International TV Shows,TV Dramas,
5555,TV Show,Five Came Back,Laurent Bouzereau,,31/03/2017,2017,TV-MA,1 Season,Docuseries,2017,Docuseries,,
5556,TV Show,Hoff the Record,Gordon Anderson,United Kingdom,31/03/2017,2016,TV-MA,2 Seasons,"British TV Shows, TV Comedies",2017,British TV Shows,TV Comedies,
5559,TV Show,Bottersnikes & Gumbles,,United States,24/03/2017,2017,TV-Y7,2 Seasons,"British TV Shows, Kids' TV",2017,British TV Shows,Kids' TV,
5563,TV Show,Dave Chappelle,Stan Lathan,United States,21/03/2017,2017,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",2017,Stand-Up Comedy & Talk Shows,TV Comedies,
5564,TV Show,One-Punch Man,,Japan,20/03/2017,2015,TV-14,1 Season,"Anime Series, Crime TV Shows, International TV Shows",2017,Anime Series,Crime TV Shows,International TV Shows
5567,TV Show,Julie's Greenroom,,United States,17/03/2017,2017,TV-Y,1 Season,Kids' TV,2017,Kids' TV,,
5568,TV Show,Outback Truckers,,Australia,17/03/2017,2015,TV-MA,3 Seasons,Reality TV,2017,Reality TV,,
5570,TV Show,Samurai Gourmet,,Japan,17/03/2017,2017,TV-PG,1 Season,"International TV Shows, TV Dramas",2017,International TV Shows,TV Dramas,
5576,TV Show,Cheer Squad,,United States,14/03/2017,2016,TV-PG,1 Season,"Reality TV, Teen TV Shows",2017,Reality TV,Teen TV Shows,
5579,TV Show,Buddy Thunderstruck,,United States,10/03/2017,2017,TV-Y7,1 Season,"Kids' TV, TV Comedies",2017,Kids' TV,TV Comedies,
5581,TV Show,One More Time,,South Korea,10/03/2017,2016,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2017,International TV Shows,Korean TV Shows,Romantic TV Shows
5584,TV Show,Love Is in the Air,,United Kingdom,01/03/2017,2010,TV-14,1 Season,"International TV Shows, TV Dramas",2017,International TV Shows,TV Dramas,
5586,TV Show,Tong: Memories,,South Korea,01/03/2017,2016,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Action & Adventure",2017,International TV Shows,Korean TV Shows,TV Action & Adventure
5592,TV Show,Legend Quest,,Mexico,24/02/2017,2017,TV-Y7,1 Season,Kids' TV,2017,Kids' TV,,
5593,TV Show,The Sound of Your Heart,,South Korea,24/02/2017,2016,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Comedies",2017,International TV Shows,Korean TV Shows,TV Comedies
5594,TV Show,Love Me As I Am,,Turkey,22/02/2017,2015,TV-PG,3 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",2017,International TV Shows,Romantic TV Shows,TV Comedies
5599,TV Show,Love for Ten: Generation of Youth,,South Korea,17/02/2017,2013,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2017,International TV Shows,Korean TV Shows,Romantic TV Shows
5602,TV Show,Nightmare High,,South Korea,15/02/2017,2016,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",2017,International TV Shows,Korean TV Shows,TV Dramas
5604,TV Show,Spark,,South Korea,15/02/2017,2016,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2017,International TV Shows,Korean TV Shows,Romantic TV Shows
5609,TV Show,White Nights,,South Korea,14/02/2017,2016,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",2017,International TV Shows,Korean TV Shows,TV Dramas
5610,TV Show,Cyborg 009: Call of Justice,,Japan,10/02/2017,2017,TV-14,1 Season,"Anime Series, International TV Shows",2017,Anime Series,International TV Shows,
5641,TV Show,We're Lalaloopsy,,United States,10/01/2017,2017,TV-Y,1 Season,"Kids' TV, TV Comedies",2017,Kids' TV,TV Comedies,
5651,TV Show,Star Trek: Deep Space Nine,,United States,01/01/2017,1999,TV-14,7 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",2017,TV Action & Adventure,TV Sci-Fi & Fantasy,
5654,TV Show,My Runway,,South Korea,30/12/2016,2016,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2016,International TV Shows,Korean TV Shows,Romantic TV Shows
5655,TV Show,AJIN: Demi-Human,,Japan,27/12/2016,2016,TV-MA,2 Seasons,"Anime Series, International TV Shows",2016,Anime Series,International TV Shows,
5656,TV Show,Chasing Cameron,,United States,27/12/2016,2016,TV-14,1 Season,"Reality TV, Teen TV Shows",2016,Reality TV,Teen TV Shows,
5659,TV Show,Sense8,,United States,23/12/2016,2018,TV-MA,2 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",2016,Crime TV Shows,TV Dramas,TV Mysteries
5663,TV Show,Crazyhead,,United Kingdom,16/12/2016,2016,TV-MA,1 Season,"British TV Shows, International TV Shows, TV Comedies",2016,British TV Shows,International TV Shows,TV Comedies
5666,TV Show,Color of Woman,,South Korea,15/12/2016,2012,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2016,International TV Shows,Korean TV Shows,Romantic TV Shows
5668,TV Show,Goodbye My Wife,,South Korea,15/12/2016,2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2016,International TV Shows,Korean TV Shows,Romantic TV Shows
5669,TV Show,Happy And,,South Korea,15/12/2016,2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",2016,International TV Shows,Korean TV Shows,TV Dramas
5670,TV Show,Heaven's Garden,,South Korea,15/12/2016,2011,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",2016,International TV Shows,Korean TV Shows,TV Dramas
5671,TV Show,Ice Fantasy,,China,15/12/2016,2016,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy",2016,International TV Shows,TV Action & Adventure,TV Sci-Fi & Fantasy
5672,TV Show,Immortal Classic,,South Korea,15/12/2016,2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",2016,International TV Shows,Korean TV Shows,TV Dramas
5673,TV Show,InuYasha,,Japan,15/12/2016,2001,TV-14,2 Seasons,"Anime Series, International TV Shows",2016,Anime Series,International TV Shows,
5674,TV Show,K-POP Extreme Survival,,South Korea,15/12/2016,2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2016,International TV Shows,Korean TV Shows,Romantic TV Shows
5675,TV Show,Merlin,James Hawes,United Kingdom,15/12/2016,2012,TV-PG,5 Seasons,"British TV Shows, International TV Shows, TV Action & Adventure",2016,British TV Shows,International TV Shows,TV Action & Adventure
5676,TV Show,Miss Panda & Mr. Hedgehog,,South Korea,15/12/2016,2012,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2016,International TV Shows,Korean TV Shows,Romantic TV Shows
5678,TV Show,Tokyo Trial,,Canada,13/12/2016,2017,TV-MA,1 Season,"International TV Shows, TV Dramas",2016,International TV Shows,TV Dramas,
5681,TV Show,Captive,,United Kingdom,09/12/2016,2016,TV-MA,1 Season,"Crime TV Shows, Docuseries",2016,Crime TV Shows,Docuseries,
5684,TV Show,White Rabbit Project,,United States,09/12/2016,2016,TV-14,1 Season,"Docuseries, International TV Shows, Reality TV",2016,Docuseries,International TV Shows,Reality TV
5685,TV Show,Miss in Kiss,,Taiwan,08/12/2016,2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
5687,TV Show,The Cuba Libre Story,,France,08/12/2016,2015,TV-14,1 Season,"Docuseries, International TV Shows",2016,Docuseries,International TV Shows,
5691,TV Show,From Dusk Till Dawn,,United States,05/12/2016,2016,TV-MA,3 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Horror",2016,Classic & Cult TV,TV Action & Adventure,TV Horror
5693,TV Show,Lost & Found Music Studios,,Canada,03/12/2016,2016,TV-G,2 Seasons,"Kids' TV, TV Comedies, TV Dramas",2016,Kids' TV,TV Comedies,TV Dramas
5700,TV Show,Back to 1989,,Taiwan,01/12/2016,2016,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
5701,TV Show,Bromance,,Taiwan,01/12/2016,2015,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
5704,TV Show,Refresh Man,,Taiwan,01/12/2016,2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
5708,TV Show,Gilmore Girls: A Year in the Life,,United States,25/11/2016,2016,TV-14,1 Season,"TV Comedies, TV Dramas, Teen TV Shows",2016,TV Comedies,TV Dramas,Teen TV Shows
5716,TV Show,La Niña,,Colombia,18/11/2016,2016,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2016,Crime TV Shows,International TV Shows,Spanish-Language TV Shows
5717,TV Show,Paranoid,,United Kingdom,17/11/2016,2016,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",2016,British TV Shows,Crime TV Shows,International TV Shows
5721,TV Show,Einsatzgruppen: The Nazi Death Squads,,France,10/11/2016,2009,TV-MA,1 Season,"Docuseries, International TV Shows",2016,Docuseries,International TV Shows,
5723,TV Show,Case,,Iceland,09/11/2016,2015,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2016,Crime TV Shows,International TV Shows,TV Dramas
5724,TV Show,Danger Mouse,,United Kingdom,09/11/2016,2016,TV-Y7,2 Seasons,"British TV Shows, Kids' TV",2016,British TV Shows,Kids' TV,
5728,TV Show,Inborn Pair,,Taiwan,01/11/2016,2011,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
5729,TV Show,Just You,,Taiwan,01/11/2016,2013,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
5730,TV Show,Love Around,,Taiwan,01/11/2016,2013,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
5731,TV Show,Love Family,,Taiwan,01/11/2016,2013,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
5732,TV Show,Love Me or Leave Me,,Taiwan,01/11/2016,2012,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
5733,TV Show,Love Now,,Taiwan,01/11/2016,2012,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
5742,TV Show,Trailer Park Boys: Out of the Park: Europe,,Canada,28/10/2016,2016,TV-MA,1 Season,"International TV Shows, TV Comedies",2016,International TV Shows,TV Comedies,
5745,TV Show,Containment,,United States,21/10/2016,2016,TV-MA,1 Season,"TV Dramas, TV Thrillers",2016,TV Dramas,TV Thrillers,
5752,TV Show,DEATH NOTE,,Japan,15/10/2016,2006,TV-14,1 Season,"Anime Series, Crime TV Shows, International TV Shows",2016,Anime Series,Crime TV Shows,International TV Shows
5753,TV Show,Spotless,,United Kingdom,15/10/2016,2015,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2016,Crime TV Shows,International TV Shows,TV Dramas
5754,TV Show,Vampire Knight,,Japan,15/10/2016,2008,TV-14,2 Seasons,"Anime Series, International TV Shows, Romantic TV Shows",2016,Anime Series,International TV Shows,Romantic TV Shows
5760,TV Show,StoryBots Super Songs,,United States,07/10/2016,2016,TV-Y,1 Season,Kids' TV,2016,Kids' TV,,
5763,TV Show,Be with Me,,Taiwan,01/10/2016,2015,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2016,International TV Shows,Romantic TV Shows,TV Dramas
5764,TV Show,Be with You,,Taiwan,01/10/2016,2015,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2016,International TV Shows,Romantic TV Shows,TV Dramas
5767,TV Show,Fall in Love with Me,,Taiwan,01/10/2016,2014,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
5769,TV Show,Love Cheque Charge,,Taiwan,01/10/2016,2014,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
5770,TV Show,Masha's Spooky Stories,,United States,01/10/2016,2012,TV-Y,1 Season,Kids' TV,2016,Kids' TV,,
5772,TV Show,Murphy's Law of Love,,Taiwan,01/10/2016,2015,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
5775,TV Show,Old Money,David Schalko,United States,01/10/2016,2015,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",2016,International TV Shows,TV Comedies,TV Dramas
5778,TV Show,Someone Like You,,Taiwan,01/10/2016,2015,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2016,International TV Shows,Romantic TV Shows,TV Dramas
5782,TV Show,When I See You Again,,Taiwan,01/10/2016,2015,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
5786,TV Show,VeggieTales in the House,,United States,23/09/2016,2016,TV-Y,4 Seasons,Kids' TV,2016,Kids' TV,,
5800,TV Show,Chef's Table: France,,Pakistan,02/09/2016,2016,TV-14,1 Season,Docuseries,2016,Docuseries,,
5801,TV Show,Kulipari: An Army of Frogs,,United States,02/09/2016,2016,TV-Y7,1 Season,Kids' TV,2016,Kids' TV,,
5802,TV Show,Conspiracy,,United Kingdom,01/09/2016,2015,TV-14,1 Season,"British TV Shows, Docuseries",2016,British TV Shows,Docuseries,
5803,TV Show,Dead Set,,United Kingdom,01/09/2016,2008,TV-MA,1 Season,"British TV Shows, TV Horror, TV Thrillers",2016,British TV Shows,TV Horror,TV Thrillers
5804,TV Show,Forensic Files,,United States,01/09/2016,2011,TV-MA,9 Seasons,"Crime TV Shows, Docuseries, Science & Nature TV",2016,Crime TV Shows,Docuseries,Science & Nature TV
5806,TV Show,The Fierce Wife,,Taiwan,01/09/2016,2010,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2016,International TV Shows,Romantic TV Shows,TV Dramas
5807,TV Show,Witches: A Century of Murder,,United Kingdom,01/09/2016,2015,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries",2016,British TV Shows,Crime TV Shows,Docuseries
5808,TV Show,Glitter Force,,Japan,26/08/2016,2016,TV-Y7,2 Seasons,"Anime Series, Kids' TV",2016,Anime Series,Kids' TV,
5812,TV Show,Behind Enemy Lines,,United States,15/08/2016,2001,TV-14,1 Season,"British TV Shows, Docuseries",2016,British TV Shows,Docuseries,
5813,TV Show,Caught on Camera,,United Kingdom,15/08/2016,2015,TV-MA,3 Seasons,"British TV Shows, Crime TV Shows, Docuseries",2016,British TV Shows,Crime TV Shows,Docuseries
5823,TV Show,Cocaine,,United Kingdom,01/08/2016,2005,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries",2016,British TV Shows,Crime TV Shows,Docuseries
5824,TV Show,Edge of the Universe,,United Kingdom,01/08/2016,2008,TV-G,1 Season,"British TV Shows, Docuseries, Science & Nature TV",2016,British TV Shows,Docuseries,Science & Nature TV
5826,TV Show,La Esclava Blanca,,Colombia,01/08/2016,2016,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",2016,International TV Shows,Spanish-Language TV Shows,TV Dramas
5828,TV Show,LEGO Bionicle: The Journey to One,,United States,29/07/2016,2016,TV-Y7,2 Seasons,Kids' TV,2016,Kids' TV,,
5830,TV Show,Popples,,United States,24/07/2016,2016,TV-Y,3 Seasons,Kids' TV,2016,Kids' TV,,
5835,TV Show,Kuromukuro,Tensai Okamura,Japan,04/07/2016,2016,TV-14,2 Seasons,"Anime Series, International TV Shows",2016,Anime Series,International TV Shows,
5837,TV Show,Marco Polo,,United States,01/07/2016,2016,TV-MA,2 Seasons,"TV Action & Adventure, TV Dramas",2016,TV Action & Adventure,TV Dramas,
5839,TV Show,Justin Time GO!,,Pakistan,24/06/2016,2016,TV-Y,1 Season,Kids' TV,2016,Kids' TV,,
5844,TV Show,Hibana: Spark,,Japan,02/06/2016,2016,TV-MA,1 Season,"International TV Shows, TV Dramas",2016,International TV Shows,TV Dramas,
5845,TV Show,72 Cutest Animals,,Australia,01/06/2016,2016,TV-PG,1 Season,"Docuseries, International TV Shows, Science & Nature TV",2016,Docuseries,International TV Shows,Science & Nature TV
5846,TV Show,72 Dangerous Places to Live,,Australia,01/06/2016,2016,TV-PG,1 Season,"Docuseries, International TV Shows, Science & Nature TV",2016,Docuseries,International TV Shows,Science & Nature TV
5854,TV Show,Cyborg 009 VS Devilman,,Japan,01/04/2016,2015,TV-MA,1 Season,"Anime Series, International TV Shows",2016,Anime Series,International TV Shows,
5856,TV Show,Justin Time,,Canada,01/04/2016,2012,TV-Y,2 Seasons,Kids' TV,2016,Kids' TV,,
5857,TV Show,Terrace House: Boys & Girls in the City,,Japan,01/04/2016,2016,TV-14,2 Seasons,"International TV Shows, Reality TV",2016,International TV Shows,Reality TV,
5863,TV Show,Netflix Presents: The Characters,,United States,11/03/2016,2016,TV-MA,1 Season,TV Comedies,2016,TV Comedies,,
5864,TV Show,Your lie in April,,Japan,01/03/2016,2014,TV-14,1 Season,"Anime Series, International TV Shows, Romantic TV Shows",2016,Anime Series,International TV Shows,Romantic TV Shows
5867,TV Show,Cooked,,United States,19/02/2016,2016,TV-14,1 Season,Docuseries,2016,Docuseries,,
5868,TV Show,Care Bears & Cousins,,United States,05/02/2016,2016,TV-Y,2 Seasons,Kids' TV,2016,Kids' TV,,
5870,TV Show,Turbo FAST,,United States,05/02/2016,2016,TV-Y7,3 Seasons,Kids' TV,2016,Kids' TV,,
5871,TV Show,Masha's Tales,,Pakistan,01/02/2016,2012,TV-Y,1 Season,Kids' TV,2016,Kids' TV,,
5872,TV Show,Chelsea Does,,United States,23/01/2016,2016,TV-MA,1 Season,"Docuseries, Science & Nature TV",2016,Docuseries,Science & Nature TV,
5878,TV Show,Sammy & Co,,France,25/12/2015,2014,TV-Y,1 Season,"Kids' TV, TV Comedies",2015,Kids' TV,TV Comedies,
5883,TV Show,Atelier,,Japan,01/12/2015,2015,TV-PG,1 Season,"International TV Shows, TV Dramas",2015,International TV Shows,TV Dramas,
5886,TV Show,W/ Bob & David,,United States,13/11/2015,2015,TV-MA,1 Season,TV Comedies,2015,TV Comedies,,
5889,TV Show,Hemlock Grove,Eli Roth,United States,23/10/2015,2015,TV-MA,3 Seasons,"TV Horror, TV Mysteries, TV Thrillers",2015,TV Horror,TV Mysteries,TV Thrillers
5896,TV Show,Wakfu: The Quest for the Six Eliatrope Dofus,,Pakistan,01/10/2015,2014,TV-PG,1 Season,Kids' TV,2015,Kids' TV,,
5901,TV Show,Wet Hot American Summer,,United States,31/07/2015,2015,TV-MA,1 Season,TV Comedies,2015,TV Comedies,,
5903,TV Show,H2O: Mermaid Adventures,,Germany,15/07/2015,2015,TV-Y7,2 Seasons,Kids' TV,2015,Kids' TV,,
5909,TV Show,Danger Mouse: Classic Collection,,United Kingdom,15/06/2015,1992,TV-Y,10 Seasons,"British TV Shows, Kids' TV, TV Comedies",2015,British TV Shows,Kids' TV,TV Comedies
5915,TV Show,Oscar's Oasis,,France,15/03/2015,2011,TV-Y,1 Season,Kids' TV,2015,Kids' TV,,
5923,TV Show,Lilyhammer,,Norway,21/11/2014,2014,TV-MA,3 Seasons,"Crime TV Shows, TV Comedies, TV Dramas",2014,Crime TV Shows,TV Comedies,TV Dramas
5924,TV Show,Goosebumps,,Canada,19/11/2014,1998,TV-G,5 Seasons,"Kids' TV, TV Thrillers",2014,Kids' TV,TV Thrillers,
5934,TV Show,The Borgias,,United States,01/02/2014,2013,TV-MA,3 Seasons,TV Dramas,2014,TV Dramas,,
5940,TV Show,The 4400,,United States,01/09/2013,2007,TV-14,4 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",2013,TV Dramas,TV Mysteries,TV Sci-Fi & Fantasy
5941,TV Show,Breaking Bad,,United States,02/08/2013,2013,TV-MA,5 Seasons,"Crime TV Shows, TV Dramas, TV Thrillers",2013,Crime TV Shows,TV Dramas,TV Thrillers
5965,TV Show,9-Feb,,Pakistan,20/03/2019,2018,TV-14,1 Season,"International TV Shows, TV Dramas",2019,International TV Shows,TV Dramas,
5975,TV Show,แผนร้ายนายเจ้าเล่ห์,,Pakistan,30/03/2019,2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2019,International TV Shows,Romantic TV Shows,TV Comedies
5979,TV Show,Şubat,,Turkey,17/01/2017,2013,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017,Crime TV Shows,International TV Shows,TV Dramas
5985,TV Show,100% Hotter,,United Kingdom,01/11/2019,2017,TV-14,1 Season,"British TV Shows, International TV Shows, Reality TV",2019,British TV Shows,International TV Shows,Reality TV
5987,TV Show,12 Years Promise,,South Korea,22/05/2017,2014,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2017,International TV Shows,Korean TV Shows,Romantic TV Shows
6002,TV Show,21 Sarfarosh: Saragarhi 1897,,India,01/12/2018,2018,TV-14,1 Season,"International TV Shows, TV Dramas",2018,International TV Shows,TV Dramas,
6025,TV Show,7 (Seven),Nizar Shafi,India,30/07/2019,2019,TV-14,1 Season,TV Shows,2019,TV Shows,,
6027,TV Show,9 Months That Made You,,United States,01/03/2017,2016,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",2017,British TV Shows,Docuseries,Science & Nature TV
6038,TV Show,A Good Wife,,Taiwan,01/01/2017,2013,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2017,International TV Shows,Romantic TV Shows,TV Dramas
6045,TV Show,A Man Called God,,South Korea,12/03/2019,2010,TV-14,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",2019,Crime TV Shows,International TV Shows,Korean TV Shows
6068,TV Show,A.D. Kingdom and Empire,,United States,15/12/2017,2015,TV-14,1 Season,TV Dramas,2017,TV Dramas,,
6080,TV Show,Abnormal Summit,"Jung-ah Im, Seung-uk Jo",South Korea,04/08/2017,2017,TV-PG,2 Seasons,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows",2017,International TV Shows,Korean TV Shows,Stand-Up Comedy & Talk Shows
6090,TV Show,Adam Ruins Everything,,United States,30/09/2018,2018,TV-14,1 Season,TV Comedies,2018,TV Comedies,,
6095,TV Show,Africa,Alastair Fothergill,United Kingdom,28/04/2016,2013,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows",2016,British TV Shows,Docuseries,International TV Shows
6101,TV Show,Age Gap Love,,United Kingdom,12/07/2019,2017,TV-MA,1 Season,"British TV Shows, Reality TV, Romantic TV Shows",2019,British TV Shows,Reality TV,Romantic TV Shows
6102,TV Show,Age of Glory,,Pakistan,14/08/2017,2010,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas",2017,International TV Shows,Romantic TV Shows,TV Dramas
6103,TV Show,Agent Raghav,,India,15/04/2017,2015,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure",2017,Crime TV Shows,International TV Shows,TV Action & Adventure
6106,TV Show,Ainsley Eats the Streets,,United Kingdom,12/07/2019,2014,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows",2019,British TV Shows,Docuseries,International TV Shows
6127,TV Show,Alphablocks,,United Kingdom,25/05/2020,2014,TV-Y,5 Seasons,Kids' TV,2020,Kids' TV,,
6133,TV Show,America's Book of Secrets,,United States,15/09/2019,2014,TV-14,1 Season,Docuseries,2019,Docuseries,,
6138,TV Show,American Crime,,United States,30/05/2017,2017,TV-MA,3 Seasons,"Crime TV Shows, TV Dramas",2017,Crime TV Shows,TV Dramas,
6140,TV Show,American Experience: The Circus,Sharon Grimberg,United States,02/05/2019,2018,TV-PG,1 Season,Docuseries,2019,Docuseries,,
6147,TV Show,American Odyssey,,United States,05/04/2016,2015,TV-14,1 Season,"TV Dramas, TV Thrillers",2016,TV Dramas,TV Thrillers,
6157,TV Show,An Innocent Mistake,,Taiwan,01/01/2017,2012,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2017,International TV Shows,Romantic TV Shows,TV Dramas
6162,TV Show,Ancient Aliens,,United States,17/09/2019,2018,TV-14,1 Season,"Docuseries, Science & Nature TV",2019,Docuseries,Science & Nature TV,
6167,TV Show,Anjaan: Rural Myths,,India,15/12/2018,2018,TV-14,1 Season,"International TV Shows, TV Horror, TV Thrillers",2018,International TV Shows,TV Horror,TV Thrillers
6168,TV Show,Anjaan: Special Crimes Unit,,India,01/05/2018,2018,TV-14,1 Season,"International TV Shows, TV Horror, TV Mysteries",2018,International TV Shows,TV Horror,TV Mysteries
6178,TV Show,忍者ハットリくん,,Japan,23/12/2018,2012,TV-Y7,2 Seasons,"Anime Series, Kids' TV",2018,Anime Series,Kids' TV,
6195,TV Show,Atomic Puppet,,Canada,01/12/2017,2016,TV-Y7,1 Season,"Crime TV Shows, Kids' TV, TV Comedies",2017,Crime TV Shows,Kids' TV,TV Comedies
6199,TV Show,Aussie Gold Hunters,,Australia,01/08/2017,2016,TV-MA,1 Season,"Docuseries, International TV Shows, Reality TV",2017,Docuseries,International TV Shows,Reality TV
6214,TV Show,Bad Education,,United Kingdom,15/12/2018,2014,TV-MA,3 Seasons,"British TV Shows, TV Comedies",2018,British TV Shows,TV Comedies,
6217,TV Show,Badalte Rishton Ki Dastaan,,India,01/04/2017,2013,TV-14,1 Season,"International TV Shows, TV Dramas",2017,International TV Shows,TV Dramas,
6220,TV Show,Bala Loca,,Chile,01/04/2017,2016,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",2017,International TV Shows,Spanish-Language TV Shows,TV Dramas
6229,TV Show,Bangkok Bachelors,,Pakistan,04/06/2018,2016,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2018,International TV Shows,Romantic TV Shows,TV Comedies
6250,TV Show,Bat Pat,,Italy,31/12/2017,2016,TV-Y,1 Season,Kids' TV,2017,Kids' TV,,
6251,TV Show,Bates Motel,,United States,20/02/2018,2017,TV-MA,5 Seasons,"Crime TV Shows, TV Dramas, TV Horror",2018,Crime TV Shows,TV Dramas,TV Horror
