show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,genre1,genre2,genre3
6990,Movie,Homeland,Anindya Chatterjee,,15/10/2019,2019,TV-PG,73,"Dramas, Independent Movies, International Movies",2019,Dramas,Independent Movies,International Movies
6991,Movie,Honey 2,Bille Woodruff,United States,01/10/2019,2011,PG-13,111,"Dramas, Romantic Movies",2019,Dramas,Romantic Movies,
6992,Movie,Honey: Rise Up and Dance,Bille Woodruff,United States,03/04/2018,2018,PG-13,100,Dramas,2018,Dramas,,
6993,Movie,Hoodwinked Too! Hood vs. Evil,Mike Disa,United States,03/11/2018,2011,PG,86,"Children & Family Movies, Comedies",2018,Children & Family Movies,Comedies,
6994,Movie,Hope Aur Hum,Sudip Bandyopadhyay,India,01/09/2018,2018,TV-14,95,"Children & Family Movies, Comedies, Dramas",2018,Children & Family Movies,Comedies,Dramas
6995,Movie,Hope Springs Eternal,Jack C. Newell,United States,08/11/2018,2018,PG,79,Dramas,2018,Dramas,,
6996,Movie,Hope: One in a Billion,Brodje Wemboendja,United States,15/12/2019,2017,TV-14,81,"Documentaries, International Movies, Sports Movies",2019,Documentaries,International Movies,Sports Movies
6998,Movie,Horns,Alexandre Aja,United States,01/08/2019,2013,R,120,"Dramas, Horror Movies, Sci-Fi & Fantasy",2019,Dramas,Horror Movies,Sci-Fi & Fantasy
7000,Movie,Horror Story,Ayush Raina,India,12/04/2019,2013,TV-14,85,"Horror Movies, International Movies",2019,Horror Movies,International Movies,
7001,Movie,Hostage to the Devil,Marty Stalker,Ireland,15/01/2017,2016,TV-14,96,"Documentaries, International Movies",2017,Documentaries,International Movies,
7002,Movie,Hostages,Federico Lemos,,29/01/2018,2017,TV-PG,91,"Documentaries, International Movies",2018,Documentaries,International Movies,
7003,Movie,Hostiles,Scott Cooper,United States,15/08/2018,2017,R,134,Dramas,2018,Dramas,,
7004,Movie,Hot Bot,Michael Polish,United States,01/03/2016,2016,NR,93,Comedies,2016,Comedies,,
7005,Movie,Hot Property,Max McGill,United Kingdom,13/08/2017,2016,TV-MA,82,"Comedies, Independent Movies",2017,Comedies,Independent Movies,
7006,Movie,Hot Rod,Akiva Schaffer,United States,20/11/2019,2007,PG-13,88,"Comedies, Sports Movies",2019,Comedies,Sports Movies,
7008,Movie,Hotel Pacific,Janusz Majewski,Poland,01/10/2019,1975,TV-MA,96,"Classic Movies, Dramas, International Movies",2019,Classic Movies,Dramas,International Movies
7009,Movie,Hotel Transylvania 3: Summer Vacation,Genndy Tartakovsky,United States,24/01/2019,2018,PG,97,"Children & Family Movies, Comedies",2019,Children & Family Movies,Comedies,
7010,Movie,House at the End of the Street,Mark Tonderai,United States,08/05/2020,2012,PG-13,101,"Horror Movies, Thrillers",2020,Horror Movies,Thrillers,
7011,Movie,House of Z,Sandy Chronopoulos,United States,06/01/2018,2016,TV-14,88,Documentaries,2018,Documentaries,,
7012,Movie,"Houston, We Have a Problem!",Ziga Virc,Slovenia,20/07/2017,2016,TV-14,84,"Comedies, Independent Movies, International Movies",2017,Comedies,Independent Movies,International Movies
7013,Movie,How the Beatles Changed the World,Tom O'Dell,United States,01/02/2018,2017,TV-PG,110,"Documentaries, Music & Musicals",2018,Documentaries,Music & Musicals,
7014,Movie,How the Grinch Stole Christmas,Ron Howard,United States,01/06/2017,2000,PG,105,"Children & Family Movies, Comedies",2017,Children & Family Movies,Comedies,
7015,Movie,How to Be a Latin Lover,Ken Marino,Mexico,01/11/2019,2017,PG-13,116,Comedies,2019,Comedies,,
7016,Movie,How to Be a Player,Lionel C. Martin,United States,01/11/2019,1997,R,94,Comedies,2019,Comedies,,
7017,Movie,How to Change the World,Jerry Rothwell,Canada,01/01/2016,2015,NR,110,"Documentaries, International Movies",2016,Documentaries,International Movies,
7019,Movie,How to Make an American Quilt,Jocelyn Moorhouse,United States,01/04/2018,1995,PG-13,116,"Dramas, Romantic Movies",2018,Dramas,Romantic Movies,
7020,Movie,How to Win the US Presidency,Cal Saville,United States,01/08/2016,2016,TV-PG,51,Documentaries,2016,Documentaries,,
7021,Movie,Hridaynath,Amar Gupte,India,01/01/2018,2012,TV-14,103,"Dramas, International Movies",2018,Dramas,International Movies,
7022,Movie,Hulk Vs.,"Sam Liu, Frank Paur",United States,01/06/2020,2009,PG-13,83,"Action & Adventure, Sci-Fi & Fantasy",2020,Action & Adventure,Sci-Fi & Fantasy,
7023,Movie,Hum Saath-Saath Hain,Sooraj R. Barjatya,India,01/01/2018,1999,TV-G,176,"Dramas, International Movies, Music & Musicals",2018,Dramas,International Movies,Music & Musicals
7024,Movie,Humko Deewana Kar Gaye,Raj Kanwar,India,22/10/2017,2006,TV-PG,149,"International Movies, Music & Musicals, Romantic Movies",2017,International Movies,Music & Musicals,Romantic Movies
7026,Movie,Hungerford,Drew Casson,United Kingdom,23/06/2018,2014,TV-MA,79,"Horror Movies, Independent Movies, International Movies",2018,Horror Movies,Independent Movies,International Movies
7027,Movie,Hunt to Kill,Keoni Waxman,Canada,01/01/2020,2010,R,97,Action & Adventure,2020,Action & Adventure,,
7028,Movie,Hunter's Prayer,Jonathan Mostow,United States,22/10/2019,2015,R,91,"Action & Adventure, Independent Movies",2019,Action & Adventure,Independent Movies,
7031,Movie,Hurricane Bianca,Matt Kugelman,United States,01/01/2017,2016,TV-MA,85,"Comedies, Independent Movies, LGBTQ Movies",2017,Comedies,Independent Movies,LGBTQ Movies
7032,Movie,Hurricane Bianca: From Russia With Hate,Matt Kugelman,United States,15/08/2018,2018,TV-MA,85,"Comedies, Independent Movies, LGBTQ Movies",2018,Comedies,Independent Movies,LGBTQ Movies
7033,Movie,Hustle & Flow,Craig Brewer,United States,01/12/2019,2005,R,117,"Dramas, Independent Movies, Music & Musicals",2019,Dramas,Independent Movies,Music & Musicals
7035,Movie,Hypersomnia,Gabriel Grieco,Argentina,08/06/2017,2016,TV-MA,84,"Horror Movies, International Movies, Thrillers",2017,Horror Movies,International Movies,Thrillers
7036,Movie,I Am,Onir,India,04/03/2019,2010,TV-MA,106,"Dramas, Independent Movies, International Movies",2019,Dramas,Independent Movies,International Movies
7037,Movie,I Am Bolt,"Benjamin Turner, Gabe Turner",United Kingdom,01/10/2017,2016,PG,107,"Documentaries, Sports Movies",2017,Documentaries,Sports Movies,
7038,Movie,I Am Jane Doe,Mary Mazzio,United States,26/05/2017,2017,TV-14,98,Documentaries,2017,Documentaries,,
7039,Movie,I Am Maris,Laura VanZee Taylor,United States,01/04/2019,2018,TV-14,54,Documentaries,2019,Documentaries,,
7041,Movie,I Am Not Madame Bovary,Feng Xiaogang,China,02/09/2017,2016,TV-14,139,"Comedies, Dramas, International Movies",2017,Comedies,Dramas,International Movies
7042,Movie,I Am Sun Mu,Adam Sjöberg,China,01/02/2017,2015,NR,88,"Documentaries, International Movies",2017,Documentaries,International Movies,
7043,Movie,I Am Vengeance,Ross Boyask,United Kingdom,22/12/2018,2018,R,93,Action & Adventure,2018,Action & Adventure,,
7044,Movie,I Am Wrath,Chuck Russell,United States,16/09/2019,2016,R,91,"Action & Adventure, Dramas",2019,Action & Adventure,Dramas,
7045,Movie,I Don't Know How She Does It,Douglas McGrath,United States,23/03/2019,2011,PG-13,89,Comedies,2019,Comedies,,
7046,Movie,I Dream Of Dance,Maria Demeshkina Peek,,31/01/2019,2017,TV-14,106,"Children & Family Movies, Documentaries",2019,Children & Family Movies,Documentaries,
7047,Movie,I Fine... Thank You... Love You,Mez Tharatorn,Thailand,05/09/2018,2014,TV-14,116,"Comedies, International Movies, Romantic Movies",2018,Comedies,International Movies,Romantic Movies
7048,Movie,"I, Daniel Blake",Ken Loach,United Kingdom,19/04/2019,2016,R,100,"Dramas, Independent Movies",2019,Dramas,Independent Movies,
7049,Movie,I'll See You in My Dreams,Brett Haley,United States,22/10/2019,2015,PG-13,96,"Comedies, Dramas, Independent Movies",2019,Comedies,Dramas,Independent Movies
7050,Movie,I'm in Love with a Church Girl,Steve Race,United States,01/10/2017,2013,PG,119,"Dramas, Faith & Spirituality, Romantic Movies",2017,Dramas,Faith & Spirituality,Romantic Movies
7052,Movie,Ice Guardians,Brett Harvey,Canada,01/10/2017,2016,TV-MA,108,"Documentaries, International Movies, Sports Movies",2017,Documentaries,International Movies,Sports Movies
7053,Movie,Iceman,Law Wing-cheong,China,23/01/2018,2014,R,104,"Action & Adventure, International Movies, Sci-Fi & Fantasy",2018,Action & Adventure,International Movies,Sci-Fi & Fantasy
7054,Movie,Ideachi Kalpana,Sachin,India,01/01/2018,2010,TV-14,124,"Comedies, International Movies, Romantic Movies",2018,Comedies,International Movies,Romantic Movies
7056,Movie,Igor,Tony Leondis,United States,01/09/2019,2008,PG,87,Children & Family Movies,2019,Children & Family Movies,,
7057,Movie,Iliza Shlesinger: War Paint,Jay Chapman,United States,01/09/2013,2013,NR,75,Stand-Up Comedy,2013,Stand-Up Comedy,,
7058,Movie,Imagine That,Karey Kirkpatrick,United States,07/12/2019,2009,PG,108,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",2019,Children & Family Movies,Comedies,Sci-Fi & Fantasy
7059,Movie,Immoral Tales,Walerian Borowczyk,France,06/06/2019,1974,UR,103,"Dramas, International Movies, Romantic Movies",2019,Dramas,International Movies,Romantic Movies
7061,Movie,In Search of Fellini,Taron Lexton,United States,19/03/2018,2017,R,103,"Action & Adventure, Dramas",2018,Action & Adventure,Dramas,
7062,Movie,In The Deep,Johannes Roberts,United Kingdom,10/01/2018,2017,PG-13,89,"Horror Movies, International Movies, Thrillers",2018,Horror Movies,International Movies,Thrillers
7063,Movie,Incir Receli 2,Aytaç Ağırlar,Turkey,10/03/2017,2014,TV-14,103,"Dramas, International Movies, Romantic Movies",2017,Dramas,International Movies,Romantic Movies
7064,Movie,Incoming,Eric Zaragosa,Serbia,26/10/2018,2019,TV-MA,89,"Action & Adventure, Sci-Fi & Fantasy",2018,Action & Adventure,Sci-Fi & Fantasy,
7065,Movie,Incomplete,Suman Mukhopadhyay,India,08/04/2017,2017,TV-MA,119,"Dramas, International Movies, Romantic Movies",2017,Dramas,International Movies,Romantic Movies
7066,Movie,Inconceivable,Jonathan Baker,United Kingdom,01/03/2018,2017,R,106,Thrillers,2018,Thrillers,,
7067,Movie,Incorruptible,Elizabeth Chai Vasarhelyi,United States,01/09/2017,2015,TV-MA,90,Documentaries,2017,Documentaries,,
7068,Movie,Incredibles 2 (Spanish Version),Brad Bird,United States,08/02/2019,2018,PG,118,"Children & Family Movies, Comedies",2019,Children & Family Movies,Comedies,
7069,Movie,INDIA,Sanjeev Gupta,India,17/02/2017,2014,NR,95,"Dramas, Independent Movies, International Movies",2017,Dramas,Independent Movies,International Movies
7071,Movie,Indiana Jones and the Kingdom of the Crystal Skull,Steven Spielberg,United States,01/01/2019,2008,PG-13,123,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",2019,Action & Adventure,Children & Family Movies,Sci-Fi & Fantasy
7072,Movie,Indiana Jones and the Last Crusade,Steven Spielberg,United States,01/01/2019,1989,PG-13,127,"Action & Adventure, Children & Family Movies, Classic Movies",2019,Action & Adventure,Children & Family Movies,Classic Movies
7073,Movie,Indiana Jones and the Raiders of the Lost Ark,Steven Spielberg,United States,01/01/2019,1981,PG,116,"Action & Adventure, Children & Family Movies, Classic Movies",2019,Action & Adventure,Children & Family Movies,Classic Movies
7074,Movie,Indiana Jones and the Temple of Doom,Steven Spielberg,United States,01/01/2019,1984,PG,119,"Action & Adventure, Children & Family Movies, Classic Movies",2019,Action & Adventure,Children & Family Movies,Classic Movies
7075,Movie,Indiscretion,John Stewart Muller,United States,01/02/2017,2016,TV-MA,99,"Dramas, Thrillers",2017,Dramas,Thrillers,
7076,Movie,Inequality for All,Jacob Kornbluth,United States,29/08/2018,2013,PG,90,Documentaries,2018,Documentaries,,
7077,Movie,Influx,Luca Vullo,United Kingdom,01/04/2018,2016,TV-PG,90,"Documentaries, International Movies",2018,Documentaries,International Movies,
7078,Movie,Inglourious Basterds,Quentin Tarantino,Germany,22/07/2019,2009,R,153,Action & Adventure,2019,Action & Adventure,,
7079,Movie,Inkheart,Iain Softley,Germany,01/07/2019,2008,PG,106,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",2019,Action & Adventure,Children & Family Movies,Sci-Fi & Fantasy
7080,Movie,Insan,K. Subhash,India,01/03/2018,2005,TV-14,141,"Action & Adventure, Dramas, International Movies",2018,Action & Adventure,Dramas,International Movies
7085,Movie,Instructions Not Included,Eugenio Derbez,Mexico,01/01/2020,2013,PG-13,122,"Comedies, Dramas, International Movies",2020,Comedies,Dramas,International Movies
7087,Movie,Internet Famous,Michael Gallagher,United States,21/07/2016,2016,TV-14,87,Comedies,2016,Comedies,,
7088,Movie,Into the Forest,Patricia Rozema,Canada,07/11/2018,2015,R,102,"Dramas, International Movies, Sci-Fi & Fantasy",2018,Dramas,International Movies,Sci-Fi & Fantasy
7089,Movie,Inuyasha the Movie - L'isola del fuoco scarlatto,Toshiya Shinohara,Japan,01/09/2017,2004,TV-PG,88,"Action & Adventure, Anime Features, International Movies",2017,Action & Adventure,Anime Features,International Movies
7090,Movie,Inuyasha the Movie - La spada del dominatore del mondo,Toshiya Shinohara,Japan,01/09/2017,2003,TV-14,99,"Action & Adventure, Anime Features, International Movies",2017,Action & Adventure,Anime Features,International Movies
7091,Movie,InuYasha: The Movie 2: The Castle Beyond the Looking Glass,Toshiya Shinohara,Japan,01/09/2017,2002,TV-14,99,"Action & Adventure, Anime Features, International Movies",2017,Action & Adventure,Anime Features,International Movies
7092,Movie,Invictus,Clint Eastwood,United States,01/11/2019,2009,PG-13,134,"Dramas, Sports Movies",2019,Dramas,Sports Movies,
7093,Movie,Invisible Essence: The Little Prince,Charles Officer,Canada,14/01/2019,2018,TV-PG,91,Documentaries,2019,Documentaries,,
7094,Movie,Inxeba,John Trengove,South Africa,01/02/2018,2017,TV-MA,88,"Dramas, Independent Movies, International Movies",2018,Dramas,Independent Movies,International Movies
7095,Movie,Iqbal,Nagesh Kukunoor,India,01/03/2018,2006,TV-Y7,127,"Dramas, Independent Movies, International Movies",2018,Dramas,Independent Movies,International Movies
7096,Movie,Irada Pakka,Kedar Shinde,India,15/03/2018,2010,TV-14,137,"Comedies, Dramas, International Movies",2018,Comedies,Dramas,International Movies
7097,Movie,Iron Cowboy: The Story of the 50.50.50,Jacob Schwab,United States,19/07/2019,2018,TV-14,77,"Documentaries, Sports Movies",2019,Documentaries,Sports Movies,
7098,Movie,Iron Man & Captain America: Heroes United,Leo Riley,United States,12/10/2014,2014,PG,71,"Children & Family Movies, Sci-Fi & Fantasy",2014,Children & Family Movies,Sci-Fi & Fantasy,
7100,Movie,Ishqedarriyaan,V. K. Prakash,India,01/03/2018,2015,TV-14,130,"Dramas, International Movies, Romantic Movies",2018,Dramas,International Movies,Romantic Movies
7103,Movie,Issaq,Manish Tiwary,India,01/03/2018,2013,TV-MA,140,"Dramas, International Movies, Music & Musicals",2018,Dramas,International Movies,Music & Musicals
7104,Movie,It Takes Two,Andy Tennant,United States,20/11/2019,1995,PG,101,"Children & Family Movies, Comedies",2019,Children & Family Movies,Comedies,
7105,Movie,It's Fine,Ismail Farouk,Egypt,03/05/2019,2012,TV-14,101,"Comedies, International Movies, Music & Musicals",2019,Comedies,International Movies,Music & Musicals
7106,Movie,It's Now or Never,Maria Ripoll,Spain,01/03/2016,2015,TV-MA,91,"Comedies, International Movies, Romantic Movies",2016,Comedies,International Movies,Romantic Movies
7107,Movie,"It's Okay, Buddy",Hani Hamdi,Egypt,06/06/2019,2017,TV-14,84,"Comedies, International Movies, Music & Musicals",2019,Comedies,International Movies,Music & Musicals
7108,Movie,Iverson,Zatella Beatty,United States,01/04/2016,2014,NR,88,"Documentaries, Sports Movies",2016,Documentaries,Sports Movies,
7109,Movie,최강전사 미니특공대 : 영웅의 탄생,Young Jun Lee,,01/09/2018,2018,TV-Y7,68,Children & Family Movies,2018,Children & Family Movies,,
7110,Movie,Jaan-E-Mann: Let's Fall in Love... Again,Shirish Kunder,India,31/12/2019,2006,TV-14,163,"Dramas, International Movies, Romantic Movies",2019,Dramas,International Movies,Romantic Movies
7111,Movie,Jack and the Cuckoo-Clock Heart,"Mathias Malzieu, Stéphane Berla",France,08/02/2017,2013,PG,93,"Children & Family Movies, Music & Musicals",2017,Children & Family Movies,Music & Musicals,
7112,Movie,Jack of all Trades,"Harvey Glazer, Stuart Stone",Canada,16/07/2019,2018,TV-MA,86,"Documentaries, Sports Movies",2019,Documentaries,Sports Movies,
7114,Movie,Jackie Brown,Quentin Tarantino,United States,01/08/2019,1997,R,154,"Dramas, Thrillers",2019,Dramas,Thrillers,
7115,Movie,Jackpot,Dustin Nguyen,Vietnam,06/10/2018,2015,TV-14,92,"Comedies, Dramas, International Movies",2018,Comedies,Dramas,International Movies
7116,Movie,Jail,Madhur Bhandarkar,India,31/12/2019,2009,TV-14,132,"Dramas, International Movies",2019,Dramas,International Movies,
7117,Movie,Jake's Buccaneer Blast,,Pakistan,06/08/2017,2014,TV-Y,22,Movies,2017,Movies,,
7118,Movie,Jal,Girish Malik,India,15/10/2017,2013,TV-14,132,"Dramas, Independent Movies, International Movies",2017,Dramas,Independent Movies,International Movies
7119,Movie,Jalpari: The Desert Mermaid,Nila Madhab Panda,India,19/05/2018,2012,TV-14,94,"Dramas, Independent Movies, International Movies",2018,Dramas,Independent Movies,International Movies
7120,Movie,Janaan,Azfar Jafri,Pakistan,15/09/2017,2016,TV-14,132,"Comedies, Dramas, International Movies",2017,Comedies,Dramas,International Movies
7122,Movie,Jay and Silent Bob Strike Back,Kevin Smith,United States,01/01/2019,2001,R,105,"Comedies, Cult Movies",2019,Comedies,Cult Movies,
7123,Movie,Jealousy and medicine,Janusz Majewski,Poland,01/10/2019,1973,TV-MA,97,"Dramas, International Movies, Romantic Movies",2019,Dramas,International Movies,Romantic Movies
7125,Movie,Jeremy Scott: The People's Designer,Vlad Yudin,United States,01/04/2016,2015,PG-13,109,Documentaries,2016,Documentaries,,
7127,Movie,Jersey Boys,Clint Eastwood,United States,01/01/2019,2014,R,134,"Dramas, Music & Musicals",2019,Dramas,Music & Musicals,
7128,Movie,Jesus: Countdown to Calvary,Gerry Hoban,Ireland,01/04/2019,2018,TV-14,53,"Documentaries, Faith & Spirituality",2019,Documentaries,Faith & Spirituality,
7129,Movie,Jewel's Catch One,C. Fitz,United States,01/05/2018,2016,TV-MA,84,"Documentaries, LGBTQ Movies",2018,Documentaries,LGBTQ Movies,
7131,Movie,Jimi Hendrix,Joe Boyd,United States,01/11/2019,1973,R,102,"Documentaries, Music & Musicals",2019,Documentaries,Music & Musicals,
7133,Movie,Jiro Dreams of Sushi,David Gelb,United States,05/06/2019,2011,PG,79,Documentaries,2019,Documentaries,,
7134,Movie,Jis Desh Men Ganga Behti Hai,Radhu Karmakar,,31/12/2019,1960,TV-14,181,"Action & Adventure, Dramas, International Movies",2019,Action & Adventure,Dramas,International Movies
7135,Movie,Joe Cocker: Mad Dog with Soul,John Edginton,United Kingdom,01/04/2017,2017,TV-14,90,"Documentaries, International Movies, Music & Musicals",2017,Documentaries,International Movies,Music & Musicals
7136,Movie,John & Jane,Ashim Ahluwalia,India,15/08/2016,2005,TV-14,79,"Documentaries, International Movies",2016,Documentaries,International Movies,
7137,Movie,John Carter,Andrew Stanton,United States,02/05/2019,2012,PG-13,133,"Action & Adventure, Sci-Fi & Fantasy",2019,Action & Adventure,Sci-Fi & Fantasy,
7138,Movie,John Day,Ahishor Solomon,India,31/12/2019,2013,TV-MA,125,"International Movies, Thrillers",2019,International Movies,Thrillers,
7139,Movie,John Mellencamp: Plain Spoken,,Pakistan,01/02/2018,2017,TV-MA,80,"Documentaries, Music & Musicals",2018,Documentaries,Music & Musicals,
7140,Movie,Jonathan,Bill Oliver,United States,16/04/2019,2018,TV-MA,101,"Dramas, Independent Movies, Sci-Fi & Fantasy",2019,Dramas,Independent Movies,Sci-Fi & Fantasy
7142,Movie,Jora 10 Numbaria,Amardeep Singh Gill,India,01/01/2018,2017,TV-MA,135,"Action & Adventure, International Movies",2018,Action & Adventure,International Movies,
7145,Movie,Judwaa,David Dhawan,India,31/12/2019,1997,TV-14,133,"Comedies, International Movies, Romantic Movies",2019,Comedies,International Movies,Romantic Movies
7146,Movie,Judy Moody and the Not Bummer Summer,John Schultz,United States,08/08/2019,2011,PG,91,"Children & Family Movies, Comedies",2019,Children & Family Movies,Comedies,
7147,Movie,Jugaad,Susannah Heath-Eves,,15/09/2018,2017,TV-14,52,Documentaries,2018,Documentaries,,
7148,Movie,Julie & Julia,Nora Ephron,United States,01/01/2021,2009,PG-13,123,"Comedies, Dramas",2021,Comedies,Dramas,
7150,Movie,Jumping the Broom,Salim Akil,United States,01/11/2020,2011,PG-13,113,"Comedies, Romantic Movies",2020,Comedies,Romantic Movies,
7151,Movie,Junebug,Phil Morrison,United States,01/03/2019,2005,R,107,"Comedies, Dramas, Independent Movies",2019,Comedies,Dramas,Independent Movies
7152,Movie,Jupiter Ascending,"Lana Wachowski, Lilly Wachowski",United States,01/08/2019,2015,PG-13,128,"Action & Adventure, Sci-Fi & Fantasy",2019,Action & Adventure,Sci-Fi & Fantasy,
7153,Movie,Just Friends,Roger Kumble,Germany,01/09/2019,2005,PG-13,94,"Comedies, Romantic Movies",2019,Comedies,Romantic Movies,
7154,Movie,"Justice, My Foot!",Johnnie To,Hong Kong,31/08/2018,1992,TV-14,95,"Action & Adventure, Comedies, International Movies",2018,Action & Adventure,Comedies,International Movies
7155,Movie,Justin Bieber: Never Say Never,Jon M. Chu,United States,01/01/2018,2011,G,106,"Documentaries, Music & Musicals",2018,Documentaries,Music & Musicals,
7157,Movie,K-19: The Widowmaker,Kathryn Bigelow,United Kingdom,21/11/2019,2002,PG-13,138,"Action & Adventure, Dramas",2019,Action & Adventure,Dramas,
7159,Movie,Kaabil,Sanjay Gupta,India,25/06/2017,2017,TV-14,139,"Dramas, International Movies",2017,Dramas,International Movies,
7160,Movie,Kaakan,Kranti Redkar,India,01/03/2018,2015,TV-PG,132,"Dramas, International Movies, Romantic Movies",2018,Dramas,International Movies,Romantic Movies
7161,Movie,Kaalia,Tinnu Anand,India,31/12/2019,1981,TV-14,173,"Action & Adventure, Dramas, International Movies",2019,Action & Adventure,Dramas,International Movies
7162,Movie,Kaaliyan,Jijo Pancode,India,01/08/2018,2017,TV-PG,105,"Dramas, International Movies",2018,Dramas,International Movies,
7163,Movie,Kabali (Hindi Version),Pa. Ranjith,India,15/12/2017,2016,TV-MA,148,"Action & Adventure, Dramas, International Movies",2017,Action & Adventure,Dramas,International Movies
7164,Movie,Kacche Dhaagey,Buta Singh,India,01/11/2017,2016,TV-14,120,"Dramas, International Movies, Romantic Movies",2017,Dramas,International Movies,Romantic Movies
7165,Movie,Kahlil Gibran's The Prophet,"Roger Allers, Gaëtan Brizzi, Paul Brizzi, Joan C. Gratz, Mohammed Saeed Harib, Tomm Moore, Nina Paley, Bill Plympton, Joann Sfar, Michael Socha",United States,01/10/2017,2014,PG,85,"Children & Family Movies, Dramas",2017,Children & Family Movies,Dramas,
7166,Movie,Kajraare,Pooja Bhatt,India,22/10/2017,2010,TV-14,113,"Dramas, International Movies, Music & Musicals",2017,Dramas,International Movies,Music & Musicals
7167,Movie,Kaleidoscope,Rupert Jones,United Kingdom,08/05/2018,2016,TV-MA,99,Thrillers,2018,Thrillers,,
7168,Movie,Kalki,Dhilip Kumar,India,01/03/2018,2017,TV-14,41,"Dramas, Independent Movies, International Movies",2018,Dramas,Independent Movies,International Movies
7169,Movie,Kanika,,India,01/03/2018,2017,TV-14,110,"Horror Movies, International Movies, Thrillers",2018,Horror Movies,International Movies,Thrillers
7170,Movie,Karzzzz,Satish Kaushik,India,22/10/2017,2008,TV-14,137,"International Movies, Music & Musicals, Romantic Movies",2017,International Movies,Music & Musicals,Romantic Movies
7171,Movie,Kate & Leopold,James Mangold,United States,01/01/2020,2001,PG-13,118,"Comedies, Romantic Movies",2020,Comedies,Romantic Movies,
7172,Movie,Katha,Sai Paranjape,India,31/12/2019,1982,TV-PG,140,"Comedies, Dramas, Independent Movies",2019,Comedies,Dramas,Independent Movies
7173,Movie,Katt Williams: Live,Alphonso J. Wesson,United States,19/07/2018,2006,NR,85,Stand-Up Comedy,2018,Stand-Up Comedy,,
7174,Movie,Kaviyude Osyath,Vineeth Anil,India,01/07/2018,2017,TV-14,116,"Dramas, International Movies",2018,Dramas,International Movies,
7175,Movie,Kay Dyache Bola,Chandrakant Kulkarni,India,01/01/2018,2005,TV-14,133,"Comedies, Dramas, International Movies",2018,Comedies,Dramas,International Movies
7179,Movie,Kevin Hart: Laugh at My Pain,"Leslie Small, Tim Story",United States,01/10/2018,2011,R,89,Stand-Up Comedy,2018,Stand-Up Comedy,,
7180,Movie,Kevin Hart: Let Me Explain,"Leslie Small, Tim Story",United States,13/07/2018,2013,R,75,Stand-Up Comedy,2018,Stand-Up Comedy,,
7181,Movie,Kevin Hart: Seriously Funny,Shannon Hartman,United States,01/10/2018,2010,TV-MA,67,Stand-Up Comedy,2018,Stand-Up Comedy,,
7182,Movie,Kevyn Aucoin: Beauty & the Beast in Me,Lori Kaye,United States,01/01/2019,2017,TV-MA,90,"Documentaries, LGBTQ Movies",2019,Documentaries,LGBTQ Movies,
7184,Movie,Khalnayak,Subhash Ghai,India,01/03/2018,1993,TV-14,170,"Action & Adventure, Dramas, International Movies",2018,Action & Adventure,Dramas,International Movies
7187,Movie,Khosla Ka Ghosla,Dibakar Banerjee,India,02/08/2018,2006,TV-14,124,"Comedies, Dramas, International Movies",2018,Comedies,Dramas,International Movies
7189,Movie,Khubsoorat,Hrishikesh Mukherjee,India,31/12/2019,1980,TV-PG,120,"Classic Movies, Comedies, Dramas",2019,Classic Movies,Comedies,Dramas
7190,Movie,Khushi,"Surya S.J., Sunil Kumar Agrawal",India,01/03/2018,2003,TV-14,157,"Comedies, International Movies, Music & Musicals",2018,Comedies,International Movies,Music & Musicals
7191,Movie,Kia and Cosmos,Sudipto Roy,India,01/05/2019,2018,TV-14,124,"Dramas, Independent Movies, International Movies",2019,Dramas,Independent Movies,International Movies
7192,Movie,Kickboxer: Retaliation,Dimitri Logothetis,United States,26/04/2018,2017,R,110,Action & Adventure,2018,Action & Adventure,,
7193,Movie,Kickboxer: Vengeance,John Stockwell,United States,08/12/2016,2016,TV-MA,90,Action & Adventure,2016,Action & Adventure,,
7194,Movie,Kicking and Screaming,Noah Baumbach,United States,04/11/2019,1995,R,97,"Comedies, Independent Movies, Romantic Movies",2019,Comedies,Independent Movies,Romantic Movies
7195,Movie,Kid Kulafu,Paul Soriano,Philippines,04/03/2019,2015,TV-14,108,"Dramas, International Movies, Sports Movies",2019,Dramas,International Movies,Sports Movies
7196,Movie,Kidnapping Mr. Heineken,Daniel Alfredson,Netherlands,08/09/2017,2015,R,95,"Action & Adventure, Dramas, International Movies",2017,Action & Adventure,Dramas,International Movies
7198,Movie,Kill Bill: Vol. 1,Quentin Tarantino,United States,01/01/2020,2003,R,111,Action & Adventure,2020,Action & Adventure,,
7199,Movie,Kill Bill: Vol. 2,Quentin Tarantino,United States,01/01/2020,2004,R,137,Action & Adventure,2020,Action & Adventure,,
7200,Movie,Kill Command,Steven Gomez,United Kingdom,23/02/2017,2016,TV-MA,100,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",2017,Action & Adventure,Independent Movies,Sci-Fi & Fantasy
7201,Movie,Kill Hitler! The Luck of the Devil,Frédéric Tonolli,France,01/05/2019,2015,TV-14,53,"Documentaries, International Movies",2019,Documentaries,International Movies,
7202,Movie,Kill Ratio,Paul Tanter,United States,17/02/2017,2016,TV-MA,87,Action & Adventure,2017,Action & Adventure,,
